dataset,user,history_n_baskets,target_basket_size,target_repeat_fraction,target_last_jaccard,target_novelty_fraction,target_popularity_profile,target_neighbor_support,target_transition_strength,target_relational_strength,target_personal_frequency,target_personal_recency_score
tafeng,1992,6,5,0.0,0.0,1.0,0.9519421091837821,0.0,0.002566919449460304,0.021423464384546547,0.0,0.0
tafeng,16952,1,8,0.0,0.0,1.0,0.7639339682877514,0.00625,0.0004507492801291295,0.012627755363183394,0.0,0.0
tafeng,5363,6,1,1.0,0.0,0.0,1.0,0.35,0.00902047544084607,0.0,0.16666666666666666,0.16666666666666666
tafeng,15728,1,3,0.0,0.0,1.0,0.9801355042389415,0.0,0.005455635580549717,0.025354120165722496,0.0,0.0
tafeng,17648,1,10,0.0,0.0,1.0,0.87262956262637,0.005,0.0044377855586155805,0.021716863459356986,0.0,0.0
tafeng,12476,1,2,0.0,0.0,1.0,0.9091731403639459,0.025,4.4537753350670783e-05,0.03791151434531889,0.0,0.0
tafeng,2389,3,8,0.125,0.0,0.875,0.9305163882090028,0.018750000000000003,0.006372111043762769,0.015303324569039486,0.041666666666666664,0.041666666666666664
tafeng,18085,4,6,0.0,0.0,1.0,0.9883606470150048,0.05833333333333333,0.004430751611514823,0.04060632360197231,0.0,0.0
tafeng,12485,1,17,0.11764705882352941,0.06060606060606061,0.8823529411764706,0.9421592623428002,0.014705882352941176,0.008785744229168703,0.040730739940810216,0.11764705882352941,0.11764705882352941
tafeng,10353,3,20,0.3,0.09090909090909091,0.7,0.826770511865489,0.034999999999999996,0.006655725511130338,0.017803347293985396,0.14999999999999997,0.2166666666666667
tafeng,2540,5,2,0.0,0.0,1.0,0.9755773119080557,0.0,0.0,0.05109945558507459,0.0,0.0
tafeng,19855,1,6,0.0,0.0,1.0,0.8279903160583166,0.0,0.004427325497241944,0.04596895015341424,0.0,0.0
tafeng,17030,1,3,0.0,0.0,1.0,0.9308555922102798,0.0,0.0013749218680569573,0.033025695238476364,0.0,0.0
tafeng,17510,1,2,0.0,0.0,1.0,0.619865382568905,0.0,0.0,0.0,0.0,0.0
tafeng,17834,1,6,0.0,0.0,1.0,0.974482104217658,0.016666666666666666,0.012391808206471807,0.07472465031565921,0.0,0.0
tafeng,9024,6,2,0.0,0.0,1.0,0.5823268064275833,0.0,0.0,0.0,0.0,0.0
tafeng,10246,2,15,0.06666666666666667,0.027777777777777776,0.9333333333333333,0.8308697811358233,0.006666666666666667,0.004507518810491442,0.009560153372509766,0.03333333333333333,0.06666666666666667
tafeng,15931,2,14,0.07142857142857142,0.0,0.9285714285714286,0.6628483254534123,0.0,0.0032332778004767887,0.005807767890238589,0.03571428571428571,0.03571428571428571
tafeng,11121,2,1,0.0,0.0,1.0,0.9241513248909227,0.0,0.002812058407704557,0.0,0.0,0.0
tafeng,12102,1,1,0.0,0.0,1.0,0.9967010748111099,0.0,0.07643026011892085,0.0,0.0,0.0
tafeng,12839,3,4,0.25,0.16666666666666666,0.75,0.9981643077577951,0.037500000000000006,0.026635351690314297,0.027771104815024622,0.08333333333333333,0.25
tafeng,12780,1,3,0.0,0.0,1.0,0.9429427831577454,0.049999999999999996,0.010979178708530513,0.056729528614285506,0.0,0.0
tafeng,15247,2,6,0.3333333333333333,0.09090909090909091,0.6666666666666667,0.9366464474477669,0.075,0.0077342173562074115,0.018163059582571927,0.25,0.25
tafeng,4043,7,11,0.0,0.0,1.0,0.832095833293024,0.009090909090909092,0.00640386368246707,0.004713125127723628,0.0,0.0
tafeng,11743,1,4,0.0,0.0,1.0,0.8047515164414175,0.0125,0.0035727923587284757,0.011844809779938707,0.0,0.0
tafeng,8737,4,36,0.08333333333333333,0.02564102564102564,0.9166666666666666,0.9034901800811134,0.0125,0.00586707696086499,0.01680547678295785,0.020833333333333332,0.046296296296296294
tafeng,15877,2,7,0.0,0.0,1.0,0.850031925082473,0.0071428571428571435,0.00695493383662613,0.008411288195136092,0.0,0.0
tafeng,16563,1,3,0.0,0.0,1.0,0.2707513036075343,0.0,0.0,0.0,0.0,0.0
tafeng,19719,3,2,0.0,0.0,1.0,0.5067042673193572,0.0,0.0,0.0,0.0,0.0
tafeng,15846,3,7,0.0,0.0,1.0,0.9736352027242737,0.0,0.010437740879521382,0.029379397204563673,0.0,0.0
tafeng,9314,2,1,0.0,0.0,1.0,0.9834521655847611,0.0,0.012005659423784556,0.0,0.0,0.0
tafeng,8298,1,7,0.0,0.0,1.0,0.6588386871189894,0.0,0.0016477445456490397,0.0,0.0,0.0
tafeng,8829,2,5,0.0,0.0,1.0,0.8117643928913483,0.0,0.0016649448366567576,0.015153836328868431,0.0,0.0
tafeng,9828,2,5,0.2,0.0,0.8,0.9239597743960838,0.04,0.015694777425897716,0.021108983054674714,0.1,0.1
tafeng,16357,3,6,0.5,0.18181818181818182,0.5,0.8041972615373701,0.016666666666666666,0.012292947950121196,0.015748514243963535,0.16666666666666666,0.38888888888888884
tafeng,18603,2,1,0.0,0.0,1.0,0.9723315951899543,0.0,0.0,0.0,0.0,0.0
tafeng,16687,2,1,0.0,0.0,1.0,0.9999467915292114,0.1,0.007134477998950846,0.0,0.0,0.0
tafeng,17995,1,2,0.0,0.0,1.0,0.9843301053527722,0.0,0.0002660990994193775,0.0,0.0,0.0
tafeng,8999,1,5,0.0,0.0,1.0,0.5559487070341598,0.0,0.005149328839133311,0.014526635604968465,0.0,0.0
tafeng,7257,1,9,0.0,0.0,1.0,0.8597986354983269,0.0,0.0019425683069616245,0.010975787544431518,0.0,0.0
tafeng,1097,3,1,0.0,0.0,1.0,0.997286367989784,0.0,0.012819441105020535,0.0,0.0,0.0
tafeng,17875,3,7,0.0,0.0,1.0,0.9092681554903541,0.0,0.012401001196512043,0.014596506916027761,0.0,0.0
tafeng,17884,1,11,0.09090909090909091,0.0625,0.9090909090909091,0.8971093288960694,0.02727272727272727,0.005996340734144145,0.018494568158007495,0.09090909090909091,0.09090909090909091
tafeng,18233,2,3,0.0,0.0,1.0,0.694202050299741,0.0,0.0,0.0,0.0,0.0
tafeng,14891,3,7,0.2857142857142857,0.06666666666666667,0.7142857142857143,0.7993166512108728,0.03571428571428571,0.002416228792498851,0.0012155260046719139,0.09523809523809523,0.19047619047619047
tafeng,10554,6,20,0.15,0.05128205128205128,0.85,0.9075476215813557,0.01,0.0056747824508473444,0.017253211461269752,0.025,0.11666666666666665
tafeng,11667,2,2,0.0,0.0,1.0,0.46087847185271896,0.0,0.004507371809913255,0.0,0.0,0.0
tafeng,615,3,1,0.0,0.0,1.0,0.49600936469085877,0.0,0.0,0.0,0.0,0.0
tafeng,16595,1,2,0.0,0.0,1.0,0.6517638608066405,0.0,0.006876107570816802,0.0,0.0,0.0
tafeng,8605,3,4,0.0,0.0,1.0,0.5228330850271363,0.0,0.006726525650378577,0.0,0.0,0.0
tafeng,6531,3,23,0.0,0.0,1.0,0.9394175291836895,0.002173913043478261,0.0016536800332303577,0.03464507170389816,0.0,0.0
tafeng,2981,5,3,0.0,0.0,1.0,0.9276453478060374,0.0,0.007077741379149947,0.028136524740401403,0.0,0.0
tafeng,9504,3,20,0.1,0.0625,0.9,0.9642651910184104,0.057499999999999996,0.01715667221032953,0.0358269296635715,0.06666666666666667,0.1
tafeng,12052,2,7,0.0,0.0,1.0,0.9923873880721812,0.0071428571428571435,0.006651068729608351,0.11757737158086824,0.0,0.0
tafeng,19337,3,2,0.0,0.0,1.0,0.8815712461423859,0.025,0.0,0.040708487310560634,0.0,0.0
tafeng,12167,6,3,0.0,0.0,1.0,0.8732662906601397,0.0,0.006945812096167402,0.0,0.0,0.0
tafeng,15897,2,12,0.16666666666666666,0.0625,0.8333333333333334,0.9143964385796886,0.004166666666666667,0.005674212028880699,0.026021171635281743,0.08333333333333333,0.125
tafeng,14742,1,9,0.2222222222222222,0.10526315789473684,0.7777777777777778,0.9536583779693283,0.06666666666666667,0.011238066351609398,0.025722023872261062,0.2222222222222222,0.2222222222222222
tafeng,13182,1,3,0.0,0.0,1.0,0.8220354013692314,0.0,0.005100091891918367,0.0,0.0,0.0
tafeng,5150,1,2,0.0,0.0,1.0,0.5828322869000745,0.0,0.0,0.0,0.0,0.0
tafeng,10229,2,1,0.0,0.0,1.0,0.9905288921996381,0.0,0.029695538078773724,0.0,0.0,0.0
tafeng,653,1,31,0.06451612903225806,0.05263157894736842,0.935483870967742,0.8772875351433368,0.004838709677419356,0.0026236684776685414,0.018468483869674784,0.06451612903225806,0.06451612903225806
tafeng,1317,6,2,0.0,0.0,1.0,0.23752261360008514,0.0,0.0023052281878513732,0.13618588287504949,0.0,0.0
tafeng,17862,1,20,0.0,0.0,1.0,0.7928487815260189,0.0,0.0045206313595458165,0.011605466872347254,0.0,0.0
tafeng,13115,1,20,0.05,0.03125,0.95,0.91268622964776,0.0075,0.011185175864278593,0.02438794651680743,0.05,0.05
tafeng,7607,1,1,0.0,0.0,1.0,0.9999467915292114,0.0,0.14249231132292584,0.0,0.0,0.0
tafeng,12869,3,2,0.0,0.0,1.0,0.9749521123762903,0.0,0.01207073859724108,0.011664470377453069,0.0,0.0
tafeng,3318,8,18,0.1111111111111111,0.02857142857142857,0.8888888888888888,0.8735264209617726,0.013888888888888888,0.006955065702049195,0.02224940398979119,0.034722222222222224,0.06944444444444445
tafeng,19868,1,2,0.0,0.0,1.0,0.9149861657975951,0.0,0.015594980223941965,0.026786724115785462,0.0,0.0
tafeng,1955,18,16,0.5,0.0,0.5,0.87160795998723,0.037500000000000006,0.004806572808648657,0.019696817247579674,0.08333333333333334,0.08737443112443112
tafeng,10623,3,8,0.25,0.1,0.75,0.9075669096520166,0.15625,0.009779509873378915,0.07250584126540513,0.16666666666666666,0.16666666666666666
tafeng,15024,5,6,0.5,0.0,0.5,0.9836339611932886,0.075,0.013549534351564974,0.03457998271754317,0.10000000000000002,0.13055555555555554
tafeng,4000,21,2,0.5,0.0,0.5,0.9881079067787591,0.075,0.005684103354661754,0.04771249991386946,0.07142857142857142,0.1
tafeng,13622,2,2,0.0,0.0,1.0,0.36747100138342026,0.0,0.0,0.22767132494594458,0.0,0.0
tafeng,10184,7,1,0.0,0.0,1.0,1.0,0.15,0.018301197059355793,0.0,0.0,0.0
tafeng,10684,1,5,0.0,0.0,1.0,0.9696711716505266,0.0,0.004994709217931341,0.0095906567112297,0.0,0.0
tafeng,3337,3,4,0.5,0.09090909090909091,0.5,0.9235460785357029,0.125,0.004591434591736617,0.0319628081757637,0.16666666666666666,0.375
tafeng,6161,8,12,0.08333333333333333,0.0,0.9166666666666666,0.8958976269022029,0.054166666666666675,0.004932822426656154,0.0787808982860836,0.052083333333333336,0.027777777777777776
tafeng,12753,4,9,0.3333333333333333,0.07692307692307693,0.6666666666666667,0.9290938006219479,0.027777777777777776,0.0037436683578470054,0.034312548065946996,0.08333333333333333,0.16666666666666666
tafeng,18399,1,3,0.3333333333333333,0.2,0.6666666666666667,0.9455499982263843,0.03333333333333333,0.004361117943925887,0.0,0.3333333333333333,0.3333333333333333
tafeng,7137,1,1,0.0,0.0,1.0,0.9998935830584229,0.05,0.02086992373672039,0.0,0.0,0.0
tafeng,17735,2,1,0.0,0.0,1.0,0.7163722464616367,0.0,0.0,0.0,0.0,0.0
tafeng,13119,4,6,0.0,0.0,1.0,0.883548827640027,0.0,0.011428056444718714,0.011651034611322468,0.0,0.0
tafeng,6840,3,4,0.0,0.0,1.0,0.9333896456315846,0.0,0.026437601290817594,0.0017941018886790028,0.0,0.0
tafeng,1354,6,3,0.0,0.0,1.0,0.8171490901351496,0.0,0.002103712475520257,0.20334137587173895,0.0,0.0
tafeng,14751,1,4,0.25,0.05,0.75,0.6684314142811536,0.0125,0.0010600802777854614,0.0,0.25,0.25
tafeng,6435,8,13,0.3076923076923077,0.047619047619047616,0.6923076923076923,0.920942444806444,0.05384615384615384,0.010915712446213404,0.05315363602630198,0.08653846153846154,0.1346153846153846
tafeng,17151,1,10,0.0,0.0,1.0,0.4986777695009045,0.0,0.0003917054555639387,0.0040626988027717675,0.0,0.0
tafeng,453,2,11,0.2727272727272727,0.07692307692307693,0.7272727272727273,0.854387763986572,0.01363636363636364,0.006678075478175952,0.019858136891781595,0.18181818181818182,0.22727272727272727
tafeng,7902,6,11,0.0,0.0,1.0,0.8842981802702989,0.004545454545454546,0.0016461791862632316,0.025209493989829933,0.0,0.0
tafeng,1394,1,7,0.0,0.0,1.0,0.954001277003299,0.05714285714285715,0.009751783863193874,0.07325294961389361,0.0,0.0
tafeng,4316,3,2,0.0,0.0,1.0,0.9998403745876343,0.1,0.0,0.0745928525407423,0.0,0.0
tafeng,6592,3,4,0.0,0.0,1.0,0.8522600297967438,0.0,0.013736197850525598,0.0015796356745174454,0.0,0.0
tafeng,14501,2,7,0.14285714285714285,0.047619047619047616,0.8571428571428572,0.9120159929460769,0.07142857142857142,0.016745603125591164,0.023934437478959836,0.14285714285714285,0.14285714285714285
tafeng,13747,4,22,0.09090909090909091,0.03125,0.9090909090909091,0.8420167945282343,0.022727272727272728,0.005790147268417713,0.012373892644693492,0.03409090909090909,0.0606060606060606
tafeng,2150,17,7,0.0,0.0,1.0,0.9795109381413521,0.014285714285714287,0.010142226223719967,0.034773784731328784,0.0,0.0
tafeng,8797,3,2,0.5,0.125,0.5,0.8441257848249442,0.0,0.0017064777120857429,0.0,0.16666666666666666,0.5
tafeng,11546,1,14,0.0,0.0,1.0,0.8870745222639445,0.0035714285714285718,0.007129784313461562,0.016641875704898036,0.0,0.0
tafeng,6027,7,1,0.0,0.0,1.0,1.0,0.4,0.007472106077405572,0.0,0.0,0.0
tafeng,7620,5,26,0.23076923076923078,0.0,0.7692307692307692,0.9175555209927881,0.021153846153846155,0.00507267784243525,0.018677987844162993,0.04615384615384615,0.06923076923076922
tafeng,11154,6,14,0.21428571428571427,0.047619047619047616,0.7857142857142857,0.8756213989267092,0.017857142857142856,0.00800573187480952,0.017871322272355546,0.07142857142857142,0.13095238095238096
tafeng,14889,2,6,0.0,0.0,1.0,0.8230419282749812,0.0,0.00028814034782757646,0.024554148402101322,0.0,0.0
tafeng,17026,2,11,0.0,0.0,1.0,0.8485469250341019,0.004545454545454546,0.00327309990388327,0.015402003346319275,0.0,0.0
tafeng,19950,2,3,0.0,0.0,1.0,0.9641374906885177,0.0,0.012037699647780488,0.12638480967765023,0.0,0.0
tafeng,479,5,2,0.0,0.0,1.0,0.5542726402043205,0.0,0.014122269637601787,0.0,0.0,0.0
tafeng,9015,4,5,0.2,0.1,0.8,0.9319250824731297,0.04,0.0023170044273270684,0.029994644385059204,0.05,0.2
tafeng,18064,2,32,0.09375,0.023809523809523808,0.90625,0.753648937160796,0.012499999999999999,0.00600433487867476,0.007484187227083489,0.046875,0.0625
tafeng,3854,3,4,0.5,0.2,0.5,0.9602865276151964,0.0375,0.009968953476673073,0.017910636711909875,0.16666666666666666,0.3333333333333333
tafeng,19353,2,1,0.0,0.0,1.0,0.8987974885601788,0.0,0.0,0.0,0.0,0.0
tafeng,5528,5,10,0.0,0.0,1.0,0.9121953815047356,0.005,0.005471219005351149,0.015354760261276315,0.0,0.0
tafeng,7277,6,2,0.5,0.0,0.5,0.9993082898797488,0.275,0.01338879836047389,0.06808876711406457,0.08333333333333333,0.08333333333333333
tafeng,1571,6,2,0.0,0.0,1.0,0.8792433755453868,0.0,0.004785141386709034,0.0,0.0,0.0
tafeng,11493,3,3,0.3333333333333333,0.0,0.6666666666666667,0.729603419531056,0.0,0.002802409999556606,0.13931150107899506,0.1111111111111111,0.1111111111111111
tafeng,16808,2,10,0.0,0.0,1.0,0.7311455783760774,0.005,0.004043552975223822,0.005165311414838001,0.0,0.0
tafeng,4636,1,11,0.18181818181818182,0.09523809523809523,0.8181818181818181,0.9577113585573733,0.02727272727272727,0.015143759255405925,0.04827488566086933,0.18181818181818182,0.18181818181818182
tafeng,2598,8,5,0.0,0.0,1.0,0.793035011173779,0.0,0.004358302196791247,0.007128195829781009,0.0,0.0
tafeng,4255,1,8,0.25,0.09090909090909091,0.75,0.8918005746514845,0.0,0.0057542887684633596,0.04997254857759168,0.25,0.25
tafeng,5014,4,6,0.16666666666666666,0.07692307692307693,0.8333333333333334,0.9181565038487459,0.025000000000000005,0.008959625914837706,0.01358380648344571,0.041666666666666664,0.16666666666666666
tafeng,15926,1,2,0.0,0.0,1.0,0.9414839842502927,0.05,0.005540836207940687,0.03316510587652836,0.0,0.0
tafeng,15904,1,10,0.3,0.15789473684210525,0.7,0.9250319250824731,0.030000000000000006,0.00957370975468042,0.048591310572437464,0.3,0.3
tafeng,10252,49,3,0.3333333333333333,0.0,0.6666666666666667,0.8058156858571884,0.0,0.010448029089015922,0.0,0.006802721088435374,0.08333333333333333
tafeng,18667,3,7,0.14285714285714285,0.0,0.8571428571428572,0.833772936651515,0.04285714285714286,0.0031607017851919793,0.016474767019044746,0.047619047619047616,0.047619047619047616
tafeng,11595,1,2,0.0,0.0,1.0,0.9922448653825688,0.025,0.020017796864836908,0.33300521962852486,0.0,0.0
tafeng,1736,1,2,0.0,0.0,1.0,0.8825955092050655,0.0,0.014886139872934046,0.05700551371330914,0.0,0.0
tafeng,3344,6,5,0.0,0.0,1.0,0.9855964669575397,0.0,0.016238523448627605,0.08863116300843893,0.0,0.0
tafeng,6430,4,9,0.1111111111111111,0.1111111111111111,0.8888888888888888,0.8369928937131235,0.005555555555555556,0.008577372631465966,0.008990362825174365,0.027777777777777776,0.1111111111111111
tafeng,8411,1,10,0.1,0.1,0.9,0.7853889539214644,0.11000000000000001,0.006267287289023019,0.04566626640833931,0.1,0.1
tafeng,17263,1,18,0.16666666666666666,0.08333333333333333,0.8333333333333334,0.9263077459709363,0.044444444444444446,0.010045402859251765,0.02723985274174227,0.16666666666666666,0.16666666666666666
tafeng,11517,3,4,0.0,0.0,1.0,0.8355525699691391,0.0,0.0012467909243373194,0.04820136717765312,0.0,0.0
tafeng,6274,29,1,0.0,0.0,1.0,0.9945993402149622,0.0,0.010700341408015311,0.0,0.0,0.0
tafeng,10080,11,5,0.8,0.1111111111111111,0.19999999999999996,0.9175587953602212,0.11000000000000001,0.0319240570108445,0.061218966609253724,0.2727272727272727,0.35
tafeng,10586,5,6,0.0,0.0,1.0,0.7317982689510837,0.0,0.009788480280153708,0.017569396991652653,0.0,0.0
tafeng,8979,1,6,0.0,0.0,1.0,0.9631176616650704,0.016666666666666666,0.009497010501080693,0.032774311178306655,0.0,0.0
tafeng,167,17,7,0.42857142857142855,0.0,0.5714285714285714,0.9460580124355796,0.08571428571428572,0.008721168273110948,0.03145369242285573,0.025210084033613443,0.09821428571428571
tafeng,1595,3,5,0.4,0.06666666666666667,0.6,0.9206980951367457,0.030000000000000006,0.00964485333528518,0.014348943088297173,0.13333333333333333,0.3
tafeng,18922,2,2,0.0,0.0,1.0,0.8331515377248058,0.0,0.0,0.058430978537436964,0.0,0.0
tafeng,3436,6,14,0.21428571428571427,0.0,0.7857142857142857,0.9479260098207635,0.0071428571428571435,0.01842034279666001,0.012095337293651335,0.047619047619047616,0.055952380952380955
tafeng,19132,4,1,0.0,0.0,1.0,0.9991486644673833,0.0,0.060105405400922636,0.0,0.0,0.0
tafeng,16948,1,5,0.0,0.0,1.0,0.8741992125146323,0.01,0.006755756328120877,0.06771675173245442,0.0,0.0
tafeng,3183,5,3,0.0,0.0,1.0,0.9694494696889078,0.06666666666666667,0.01629858438887618,0.11318036742988873,0.0,0.0
tafeng,12890,1,5,0.4,0.25,0.6,0.9572523145684793,0.15,0.01111045656802859,0.05437363958164306,0.4,0.4
tafeng,5050,10,4,0.25,0.0,0.75,0.9917327338512292,0.0875,0.007920842807215736,0.032351204338317216,0.025,0.041666666666666664
tafeng,5584,1,4,0.0,0.0,1.0,0.9275034585506013,0.0125,0.015540376933339713,0.0,0.0,0.0
tafeng,19781,3,1,1.0,1.0,0.0,0.9991486644673833,0.8,0.0,0.0,0.3333333333333333,1.0
tafeng,11081,1,2,0.0,0.0,1.0,0.5374321591997446,0.0,0.0,0.09803524483661948,0.0,0.0
tafeng,3578,10,1,0.0,0.0,1.0,0.9928168564435458,0.0,0.0,0.0,0.0,0.0
tafeng,17753,1,4,0.0,0.0,1.0,0.5271030648079175,0.0,0.002143203576971903,0.0,0.0,0.0
tafeng,9248,9,3,0.3333333333333333,0.25,0.6666666666666667,0.9275034585506012,0.08333333333333333,0.025111467918367835,0.009389944078442958,0.1111111111111111,0.3333333333333333
tafeng,14253,1,7,0.14285714285714285,0.045454545454545456,0.8571428571428572,0.6129121756183584,0.02142857142857143,0.001149113326029651,0.011953095845581548,0.14285714285714285,0.14285714285714285
tafeng,3339,15,5,0.4,0.0,0.6,0.8827657763115889,0.0,0.011206595710555548,0.023304377528519875,0.026666666666666665,0.04395604395604395
tafeng,14528,2,9,0.1111111111111111,0.05555555555555555,0.8888888888888888,0.9481158289288543,0.03333333333333333,0.013422035761717528,0.025547324394241074,0.05555555555555555,0.1111111111111111
tafeng,15521,3,1,1.0,0.0,0.0,0.9987229967010748,0.1,0.03503562202220668,0.0,0.3333333333333333,0.5
tafeng,9429,9,2,0.5,0.0,0.5,0.9522986059380654,0.125,0.007848501235795767,0.0,0.1111111111111111,0.0625
tafeng,6024,10,4,0.5,0.0,0.5,0.9889924976056188,0.275,0.019413526173432977,0.10214779345860944,0.175,0.15625
tafeng,1829,3,4,0.0,0.0,1.0,0.9433529317867405,0.0,0.014173363537811177,0.00949484034688547,0.0,0.0
tafeng,15826,1,5,0.0,0.0,1.0,0.8623762903054166,0.0,0.0040426140883110095,0.0699916235243977,0.0,0.0
tafeng,20179,1,1,0.0,0.0,1.0,0.2428168564435458,0.0,0.0,0.0,0.0,0.0
tafeng,7325,8,9,0.2222222222222222,0.0,0.7777777777777778,0.8836212502808225,0.011111111111111112,0.0066825383116009395,0.01650238960162493,0.027777777777777776,0.032407407407407406
tafeng,3987,5,1,0.0,0.0,1.0,0.8368628285623071,0.0,0.0,0.0,0.0,0.0
tafeng,4049,6,12,0.08333333333333333,0.0625,0.9166666666666666,0.8599929942180128,0.004166666666666667,0.005360191430975319,0.03186111016218865,0.013888888888888888,0.08333333333333333
tafeng,20092,2,3,0.0,0.0,1.0,0.9541342981802702,0.0,0.0,0.059776836090717926,0.0,0.0
tafeng,10470,1,1,0.0,0.0,1.0,0.06808023837394914,0.0,0.0,0.0,0.0,0.0
tafeng,8875,1,5,0.2,0.1,0.8,0.8938703841651592,0.02,0.0026257853707138787,0.01458830482913338,0.2,0.2
tafeng,3016,2,4,0.25,0.08333333333333333,0.75,0.6004376396722357,0.0125,0.004577108949203867,0.0,0.125,0.25
tafeng,19328,2,3,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.8154375509914512,0.2333333333333333,0.02033335628413115,0.06640111130033474,0.3333333333333333,0.3333333333333333
tafeng,4564,9,8,0.375,0.0,0.625,0.9700236777695009,0.025,0.013923928323261128,0.033487380390423385,0.06944444444444445,0.10833333333333334
tafeng,15016,3,5,0.0,0.0,1.0,0.5571139725444291,0.02,0.0014418399188945326,0.06652458230789779,0.0,0.0
tafeng,18983,3,7,0.0,0.0,1.0,0.9835433801061129,0.028571428571428574,0.010823733767576407,0.1705929531461238,0.0,0.0
tafeng,15400,3,5,0.4,0.0,0.6,0.9209960625731617,0.01,0.003954767458750443,0.1540466387938238,0.13333333333333333,0.13333333333333333
tafeng,5965,7,6,0.0,0.0,1.0,0.6876574083927495,0.0,0.005282440340285185,0.046784098587914,0.0,0.0
tafeng,5423,3,3,0.6666666666666666,0.16666666666666666,0.33333333333333337,0.9952555780213542,0.2333333333333333,0.020627416470987033,0.000421184530485318,0.2222222222222222,0.4444444444444444
tafeng,11997,4,4,0.5,0.0,0.5,0.8496794189634989,0.175,0.027019248192987268,0.030536212935040895,0.125,0.14583333333333331
tafeng,12374,1,8,0.125,0.07692307692307693,0.875,0.8251902202830691,0.025,0.005486047959009013,0.006960599474087998,0.125,0.125
tafeng,15721,1,1,0.0,0.0,1.0,0.9843301053527722,0.0,0.0,0.0,0.0,0.0
tafeng,3049,2,1,1.0,0.0,0.0,0.9977120357560924,0.15,0.029016685262132816,0.0,0.5,0.5
